DESTINO;ORIGEN;CANTI;FOBDOL;FOBPES
BOL;BOG;197;851,91;3466076,45
BOL;BOG;222;612,74;2493818,2
BOL;BOG;27;106,09;434155,28
BOL;BOG;307;692,38;2819586,9
BOL;BOG;5;21,5;87985,09
BOL;BOG;12;40,08;164020,58
BOL;BOG;208;524,21;2122093,63
BOL;BOG;117;303,09;1227287,69
BOL;BOG;17;70,55;287569,72
BOL;BOG;2340;5182,65;21171838,32
BOL;BOG;579;2550,34;10342875,98
BOL;BOG;284;522,06;2131286,75
BOL;BOG;5;45,15;182279,12
BOL;BOG;31;246,12;1007204,25
BOL;BOG;9;88,47;362048,43
BOL;BOG;142;1325,12;5386448,05
BOL;BOG;157;462,09;1872095,75
BOL;BOG;453;1633,84;6647792,54
BOL;BOG;22;78,1;319610,97
BOL;BOG;127;479,51;1957051,68
BOL;BOG;17;68,68;281061,22
BOL;BOG;208;1041,52;4232056,03
BOL;BOG;57,92;5227,55;21141942,91
BOL;BOG;43,71;4141,68;16587676,9
BOL;BOG;128,7;21867,2;86672177,9
BOL;BOG;10;11339,7;45780523,44
BOL;BOG;240;7620;30763387,8
BOL;BOG;19;236,56;955037,66
BOL;BOG;110;866,51;3498265,5
BOL;BOG;80;328,62;1326701,37
BOL;BOG;155;1387,41;5601237,77
BOL;BOG;477;1567,08;6326599,7
BOL;BOG;102;603,12;2434910,03
BOL;BOG;525;4913,34;19836087,11
BOL;BOG;40;1604,8;6379224,42
BOL;BOG;9;352,35;1400622,95
BOL;BOG;150;2220;8857555,8
BOL;BOG;70;1340;5346452,6
BOL;BOG;210;2,1;8359,4
BOL;BOG;10;10;39806,7
BOL;BOG;14;9,8;39010,56
BOL;BOG;200;34400;139669160
BOL;BOG;8,3;0,25;1009,29
BOL;BOG;1321,2;8367,6;34445978,48
BOL;BOG;56;635,32;2567662,21
BOL;BOG;974;4420,34;17571249,33
BOL;BOG;44;860,2;3419372,41
BOL;BOG;48;685,92;2726593,73
BOL;BOG;16;303,53;1225408,28
BOL;BOG;10;216,2;872840,47
BOL;BOG;522;3444,84;13932689,82
BOL;BOG;17;466,19;1882097,6
BOL;BOG;41;596,5;2368156,15
BOL;BOG;35;647,5;2614080,52
BOL;BOG;32;432;1778366,88
BOL;BOG;9;157,5;648362,92
BOL;BOG;1937;33126,1;134091154,9
BOL;BOG;52;676;2675452,52
BOL;BOG;204;3227,5;13000123,26
BOL;BOG;61;1093,5;4414667,26
BOL;BOG;173;2429,5;9890254,2
BOL;BOG;38;748,22;2974241,83
BOL;BOG;1455;18508,58;73597117,03
BOL;BOG;285;7480,61;30090848,08
BOL;BOG;152;2656,88;10718956,61
BOL;BOG;80;767,18;3055640,74
BOL;BOG;38;862,6;3428912,63
BOL;BOG;23,94;1100,1;4528660,65
BOL;BOG;8;108,32;430581,74
BOL;BOG;1,95;12;48534,12
BOL;BOG;6;1,5;6066,76
BOL;BOG;40;6;24267,06
BOL;BOG;4088,37;35495,16;143449011,7
BOL;BOG;191,94;7483,86;30175577,66
BOL;BOG;341,57;8788,02;35258765,72
BOL;BOG;6,21;166,77;676857,4
BOL;BOG;1591,72;14899,98;60202968,47
BOL;BOG;40,39;136,52;552156,5
BOL;BOG;21,15;100,23;402313,56
BOL;BOG;1655,45;15878,86;64260197,55
BOL;BOG;39,74;1816,78;7292177,79
BOL;BOG;1,11;20,43;80975,73
BOL;BOG;204,32;3097,64;12622356,34
BOL;BOG;163,07;333,23;1357765,2
BOL;BOG;352,52;6395,15;25930685,7
BOL;BOG;185,71;777,47;3145060,3
BOL;BOG;56,65;565,43;2301174,57
BOL;BOG;37,53;937,25;3771759,57
BOL;BOG;8,85;121,93;486958,34
BOL;BOG;58;947;3850303,13
BOL;BOG;14,86;485,32;1964112,92
BOL;BOG;139,11;12361,02;49938335,33
BOL;BOG;28,77;717,3;2862098,71
BOL;BOG;30,11;964,54;3927124,51
BOL;BOG;300;869,27;3579401,77
BOL;BOG;165;103,53;426306,51
BOL;BOG;188,66;2277,15;9120122,37
BOL;BOG;6,03;103,97;416406,08
BOL;BOG;4;1400;5764794
BOL;BOG;1;600;2470626
BOL;BOG;846,11;123084,57;487854309,1
BOL;BOG;18,51;1284,22;5090095,86
BOL;BOG;37,42;2597,05;10293589,46
BOL;BOG;0,33;22,55;89378,5
BOL;BOG;91,2;6326,33;25074851,79
BOL;BOG;7,6;1360;5600085,6
BOL;BOG;7,57;525,38;2082380,4
BOL;BOG;10;1062,5;4375066,87
BOL;BOG;835,47;695872,15;2790744524
BOL;BOG;30000;6201;25526974,59
BOL;BOG;115;2406;9599675,34
BOL;BOG;1;18;71818,02
BOL;BOG;202;7272;29014480,08
BOL;BUN;6102,7;42827,55;173886277,1
BOL;BUN;175,09;7703,49;31277324,91
BOL;BUN;106,6;3189,35;12949239,38
BOL;BUN;13,74;361,43;1467460,01
BOL;BUN;2246,32;14444,01;58644847,18
BOL;BUN;7,64;27,52;111735,32
BOL;BUN;715,05;2500,57;10152689,28
BOL;BUN;764,96;8479,75;34429056,95
BOL;BUN;75,18;3777,32;15336485,78
BOL;BUN;1,97;56,73;230332,3
BOL;BUN;462,61;4864,12;19749056,8
BOL;BUN;320,25;901,49;3660184,62
BOL;BUN;615,71;10884,26;44191728,23
BOL;BUN;718,59;3089,41;12543468
BOL;BUN;24,71;290,22;1178336,72
BOL;BUN;11,03;257,16;1044108,17
BOL;BUN;168,35;959,99;3897703,39
BOL;BUN;78,93;324,4;1317112,66
BOL;BUN;20,45;158,17;642193,92
BRA;BOG;24,02;27687,96;109582577,4
BRA;BOG;1;26,45;106977,28
BRA;BOG;52;78100,21;315877080,3
BRA;BOG;35;2366,77;9572424,93
BRA;BOG;4;670,32;2711115,94
BRA;BOG;5;458,96;1856268,3
BRA;BOG;75;9600;38448576
BRA;BOG;5;274,16;1106836,01
BRA;BOG;15;439,46;1777400,36
BRA;BOG;1;415,99;1682475,71
BRA;BOG;20;556,32;2250041,8
BRA;BOG;10;185,56;750499,27
BRA;BOG;14450;3672;14851440,72
BRA;BOG;53850;22941,5;90930241,15
BRA;BOG;16800;1848;7324677,36
BRA;BOG;21100;7065,6;28501429,24
BRA;BOG;15450;3625;14703938,75
BRA;BOG;704;70,4;287051,77
BRA;BOG;2880;288;1162710,72
BRA;BOG;4548;17522;69682190,48
BRA;BOG;50;839,95;3351308,1
BRA;BOG;10;268,9;1085600,39
BRA;BOG;34;472,99;1882817,1
BRA;BOG;2;204;812056,68
BRA;BOG;5;809,02;3266167,45
BRA;BOG;1;500;2058855
BRA;BOG;850;85;349910,15
BRA;BOG;92;136648,99;554376753,5
BRA;BOG;4;1785,87;7245167,43
BRA;BOG;20;13193,16;53523858,53
BRA;BOG;15;13024;52837586,56
BRA;BOG;672;3563;14667410,17
BRA;BOG;74;24090;95759918,09
BRA;BOG;74;16352;65000671,67
BRA;BOG;418;12374,25;49559613,7
BRA;BOG;6;343,74;1415421,63
BRA;BOG;130;4435,2;17630319,16
BRA;BOG;10;17030;67400823,1
BRA;BOG;1980;7583,8;30791365,57
BRA;BOG;3810;15048,2;61097949,23
BRA;BOG;4835;15535,94;63078246,79
BRA;BOG;6150;2091;8489773,65
BRA;BOG;2460;1667,4;6628065,06
BRA;BOG;320;1552;6151460,64
BRA;BOG;350;1554;6159387,78
BRA;BOG;450;2550;10107103,5
BRA;BOG;32;1884,48;7759742,13
BRA;BOG;592,48;881,48;3558702,23
BRA;BOG;100;774;3124785,06
BRA;BOG;120;2280;9063205,2
BRA;BOG;0,17;9,36;37259,07
BRA;BOG;4;359,8;1432245,06
BRA;BOG;30;307,5;1224056,02
BRA;BOG;0,37;20,08;79931,85
BRA;BOG;4,58;250;995167,5
BRA;BOG;39,75;2166,66;8624758,46
BRA;BOG;6;1860,54;7406195,76
BRA;BOG;2;170,92;680376,11
BRA;BOG;60;2371,8;9441353,1
BRA;BOG;2;376,14;1497289,21
BRA;BOG;1;447,88;1782862,47
BRA;BOG;5;1395,1;5553432,71
BRA;BOG;50;453;1803243,51
BRA;BOG;51;801,72;3191382,75
BRA;BOG;2;1662,52;6617943,48
BRA;BOG;1;21,88;87097,05
BRA;BOG;15;5608,29;22228849,99
BRA;BOG;2;192,22;765164,38
BRA;BOG;26;6750,89;26873065,29
BRA;BOG;1;404,61;1610618,88
BRA;BOG;38;1576,62;6276003,93
BRA;BOG;1;173,89;692198,7
BRA;BOG;3;193,05;768468,34
BRA;BOG;2;193,42;769941,19
BRA;BOG;92;2996,45;11955505,89
BRA;BOG;8;2376,22;9480856,41
BRA;BOG;6488,65;24187,5;96872388,74
BRA;BOG;6645,23;35510,58;142222003,5
BRA;BOG;941;22638,6;93141765,59
BRA;BOG;2;14147,62;56238062,78
BRA;BOG;1;50;199494,5
BRA;BOG;100;6;23850,54
BRA;BOG;6;25,37;100848,03
BRA;BOG;800;48;190804,32
BRA;BOG;36;28,08;111620,52
BRA;BOG;66;2507,25;10122244,62
BRA;BOG;1;50;202355,5
BRA;BOG;2;15262,44;62829207,87
BRA;BOG;624;2321,28;9200555,76
BRA;BOG;1,2;227952,1;932855217,4
BRA;BOG;96425;34661,5;138879496,6
BRA;BOG;1050;189;751292,01
BRA;BOG;45;148,5;588590,14
BRA;BOG;1114;4547,5;18031394,21
BRA;BOG;14,4;56;221959,92
BRA;BOG;61,5;173,5;687679,39
BRA;BOG;3351;15537,3;61624451,15
BRA;BOG;1036;6153,45;24462338,79
BRA;BOG;132,4;405,8;1608416,7
BRA;BOG;496;4,96;20166,31
BRA;BOG;2;214,48;882926,22
BRA;BOG;20;31,8;128382,64
BRA;BOG;2126;8507,99;34192271,28
BRA;BOG;2;325,12;1312571,21
BRA;BOG;3;379,82;1548983,77
BRA;BOG;2;12000;48988920
BRA;BOG;16;600;2469954
BRA;BOG;844;1360,6;5493000,71
BRA;BOG;72;254,4;1008332,2
BRA;BOG;288;1408;5580706,56
BRA;BOG;14,4;70,56;279669,49
BRA;BOG;72;254,4;1008332,2
BRA;BOG;582;2759,6;10937867,77
BRA;BOG;480;2934;11629114,38
BRA;BOG;52;226;895766,82
BRA;BOG;20,8;80,32;318353,94
BRA;BOG;493,7;318760,04;1276653086
BRA;BOG;3;1,56;6209,84
BRA;BOG;90;46,8;186295,35
BRA;BOG;46;59870;241706565,3
BRA;BOG;5758,79;4782059,38;19181778398
BRA;BOG;157834;1652,27;6682622,53
BRA;BOG;169439;1675,93;6899116,67
BRA;BOG;110006;1137,86;4543814,32
BRA;BOG;3;741;2945541,69
BRA;BOG;21;531,69;2146533,55
BGR;BOG;1;50;205829,5
BGR;BOG;669;3947,15;15935394,5
BGR;BOG;55;336;1356495,84
BGR;BOG;40;10;40371,9
BGR;BOG;1200;326,4;1320976,7
CAN;BOG;10250;1650;6677731,5
CAN;BOG;1400;266;1076531,26
CAN;BOG;84;1747,39;7067336,31
CAN;BOG;283;8895,19;35976684,9
CAN;BOG;227;5890,14;23822730,12
CAN;BOG;112;2866,59;11593951,91
CAN;BOG;483;4087,35;16595254,1
CAN;BOG;2448;20166,6;81733450,51
CAN;BOG;1;13,24;53549,31
CAN;BOG;130;1986,55;8034621,34
CAN;BOG;9;133,45;539739,85
CAN;BOG;4;51,64;208858,49
CAN;BOG;15;228,98;926111,89
CAN;BOG;16680;7815,4;31532065,17
CAN;BOG;2440;1315,83;5387202,45
CAN;BOG;5;70;283985,8
CAN;BOG;10400;2288;9068648,16
CAN;BOG;100;25;99089,25
CAN;BOG;2000;440;1743970,8
CAN;BOG;18;192;761005,44
CAN;BOG;12712;3109,72;12639540,17
CAN;BOG;1527;1356,3;5379795,16
CAN;BOG;2230;429,4;1755757,5
CAN;BOG;7161;4266,88;17323975,26
CAN;BOG;5992;1268,32;5194315,5
CAN;BOG;255,7;1463;5861445,28
CAN;BOG;337,5;3712,5;14764018,5
CAN;BOG;480;4674;18587750,16
CAN;BOG;160;880,8;3501259,27
CAN;BOG;851,2;3298,4;13111436,85
CAN;BOG;720;1843,2;7326885,88
CAN;BOG;1564,8;7201,06;28624861,59
CAN;BOG;37,5;291;1157260,44
CAN;BOG;150;1215;4831860,6
CAN;BOG;3931,6;23871,95;96243090,42
CAN;BOG;122;2740;11230550,13
CAN;BOG;470;14438,05;59424320,48
CAN;BOG;310;8250,44;33920728,4
CAN;BOG;185;4216,04;17329381,62
CAN;BOG;13;144,6;592756,73
CAN;BOG;8;242,75;999302,22
CAN;BOG;8;644,08;2651413,28
CAN;BOG;1;11,99;49067,03
CAN;BOG;4;15,34;62776,34
CAN;BOG;3;1070,88;4408373,89
CAN;BOG;12;3678,24;15141806
CAN;BOG;4;962,24;3961147,56
CAN;BOG;4;1241,6;5111158,14
CAN;BOG;12;2421,12;9966758,38
CAN;BOG;29;415,89;1711018,04
CAN;BOG;66;1025,24;4215663,29
CAN;BOG;8;651,84;2683358,02
CAN;BOG;4;73,23;301457,88
CAN;BOG;15;7,5;30451,12
CAN;BOG;140;70;284210,49
CAN;BOG;648;64,8;257585,83
CAN;BOG;37;835,51;3373112,61
CAN;BOG;22;428,55;1734388,99
CAN;BOG;49;1161,48;4700637,32
CAN;BOG;449;15003;60691860,69
CAN;BOG;421;11835,56;47845459,65
CAN;BOG;10;168,98;694638,4
CAN;BOG;26;525,38;2121058,88
CAN;BOG;231;5129,14;20748074,48
CAN;BOG;795;6103,5;24640989,16
CAN;BOG;1670;13077,27;52875325,46
CAN;BOG;8;83;341676,97
CAN;BOG;34;426,22;1731865,11
CAN;BOG;61;1327,38;5358885,26
CAN;BOG;40;577,6;2377742,38
CAN;BOG;20;1604,92;6379701,44
CAN;BOG;8;121,48;490437,84
CAN;BOG;50;190,42;769895,67
CAN;BOG;33;1488,66;6010460,57
CAN;BOG;7;85,26;350980,46
CAN;BOG;4;1456;5787731,04
CAN;BOG;9;3312;13165498,08
CAN;BOG;14;3472;13801512,48
CAN;BOG;9;2824;11225654,16
CAN;BOG;1;220;874519,8
CAN;BOG;1;14,05;56722,51
CAN;BOG;6;768;3052869,12
CAN;BOG;19;289,7;1169573,94
CAN;BOG;15;199,97;797877,68
CAN;BOG;12;214,89;867551,75
CAN;BOG;1440;2016;8074200,96
CAN;BOG;160;400;1602024
CAN;BOG;960;1344;5382800,64
CAN;BOG;1;240;954021,6
CAN;BOG;5600;1553,5;6271774,66
CAN;BOG;8000;1124;4537801,56
CAN;BOG;1250;370;1465290,9
CAN;BOG;11700;1846,6;7491545,4
CAN;BOG;17825;2994;12151846,86
CAN;BOG;480;618;2544744,78
CAN;BOG;15000;4050;16220493
CAN;BOG;2800;615;2445756,6
CAN;BOG;14640;1290;5244869,09
CAN;BOG;91;624,9;2540712,14
CAN;BOG;750;195;798004,35
CAN;BOG;11780;2179,31;8886005,75
CAN;BOG;70135;9807,38;40199239
CAN;BOG;110117;34955,19;142484662,8
CAN;BOG;67726;9463,35;38956731,97
CAN;BOG;126744;17540,54;72040496,75
CAN;BOG;15636;10337,52;41823077,96
CAN;BOG;36300;5445;22414832,55
CAN;BOG;38262;23042,41;92812703,49
CAN;BOG;30162;9324,5;38020089,28
CAN;BOG;5370;820,8;3329936,35
CAN;BOG;131975;17409,5;70629296,93
CAN;BOG;8000;2080;8268187,2
CAN;BOG;1640;3717;15112541,43
CAN;BOG;7134;17645;71740864,55
CAN;BOG;16076;33333,28;135526116,5
CAN;BOG;422,4;2240;8908121,6
CAN;BOG;5600;1008;4092631,2
CAN;BOG;5600;1008;4092631,2
CAN;BOG;1197;7881;31327684,29
CAN;BOG;838;5841;23218500,68
CAN;BOG;11199;3592,5;14220418,42
CAN;BOG;1580;268,6;1089694,08
CAN;BOG;6085;1037,45;4208872,4
CAN;BOG;3200;986;3908080,02
CAN;BOG;247;1265,5;5193504,96
CAN;BOG;205;1367,7;5579167,12
CAN;BOG;492;2519,04;10271234,45
CAN;BOG;78;479,7;1947653,95
CAN;BOG;50;288;1169323,2
CAN;BOG;80;418;1697142,7
CAN;BOG;180;1310,4;5320420,56
CAN;BOG;39,6;270,6;1098676,59
CAN;BOG;28;263,2;1083781,27
CAN;BOG;213,5;803,6;3288188,27
CAN;BOG;14;58,8;242121,34
CAN;BOG;1883;6709,4;27479854,44
CAN;BOG;6800;2178,32;8659018,04
CAN;BOG;12950;1778,5;7220976,77
CAN;BOG;60342;8351,75;33835322,71
CAN;BOG;1500;750;2981317,5
CAN;BOG;1890;2608,2;10372394,08
CAN;BOG;24;21140;86511856,2
CAN;BOG;4;8;32914,32
CAN;BOG;58827;30247,15;121013883,2
CAN;BOG;1000;12000;48446280
CAN;BOG;210474;57052,18;233365380,8
CAN;BOG;5255;859,8;3506161,74
CAN;BOG;14872;2640;10791259,16
CAN;BOG;4000;720;2863324,8
CAN;BOG;12830;2692,84;10973295,8
CAN;BOG;1131;547,08;2169715,66
CAN;BOG;5134;1653,73;6611212,09
CAN;BOG;595,81;1476,32;5884870,91
CAN;BOG;39558,6;181910,11;733310944,6
CAN;BOG;10;10;39750,9
CAN;BOG;11,34;122,9;490357,48
CAN;BOG;6216,23;30002,26;120119029,7
CAN;BOG;824,84;6410,54;25723663,33
CAN;BOG;3682,78;19892,99;79855707,4
CAN;BOG;26,83;129,96;534935,59
CAN;BOG;20457,36;35352,09;142414682,6
CAN;BOG;469,11;2865,87;11420751,89
CAN;BOG;2462,24;17877,02;72016729,79
CAN;BOG;4098,02;19386,95;77880672,04
CAN;BOG;160;874,15;3469071,73
CAN;BOG;28,68;177,75;706572,24
CAN;BOG;592,52;1737,28;6972584,59
CAN;BOG;114,74;860;3418577,4
CAN;BOG;6363;10496,49;42376324,46
CAN;BOG;33,35;148,85;591692,14
CAN;BOG;630;4550;18132243,5
CAN;BOG;1730;2853,84;11521494,3
CAN;BOG;69;1196;4754207,64
CAN;BOG;102;1768;7027959,12
CAN;BOG;457;4221,16;17072523,83
CAN;BOG;1327;30756,25;124393960,7
CAN;BOG;8;2088;8544785,04
CAN;BOG;246;60405,5;247199239,8
CAN;BOG;100;17888;73203599,04
CAN;BOG;50;6506;26624698,98
CAN;BOG;22;4246;17376033,18
CAN;BOG;100;10050;40098394,5
CAN;BOG;2;20;82354,2
CAN;BOG;20841;7854;31388505,84
CAN;BOG;4;33277,08;134589482,8
CAN;BOG;1;50;198178,5
CAN;BOG;1;27671,61;111918103,4
CAN;BOG;1;15445,7;62470288,1
CAN;BOG;2;12967,11;52445606,06
CAN;BOG;1480;414,3;1675734,18
CAN;BOG;250;2,5;9974,72
CAN;BOG;105;2552,55;10378132,26
CAN;BOG;7412;8735;35264854,65
CAN;BOG;11;6000;24341640
CAN;BOG;8000;1280;5126476,8
CAN;BOG;147257;37826;152873529,4
CAN;BOG;1800;288;1185900,48
CAN;BOG;102176;14742,86;59650077,56
CAN;BOG;4200;1006,8;4144582,81
CAN;BOG;24876;27213,48;109739204
CAN;BOG;17650;5665;22943123,6
CAN;BOG;133036;33792,03;135121641,3
CAN;BOG;366950;50700,34;205100855,4
CAN;BOG;553900;82131,03;331981561,8
CAN;BOG;22049;29494,78;119855413,5
CAN;BOG;18725;5102;20481814,62
CAN;BOG;9550;1762,5;7009180,5
CAN;BOG;1604;408,8;1650403,27
CAN;BOG;1600;321,2;1296745,42
CAN;BOG;2330;933,7;3769524,3
CAN;BOG;2320;2150;8611415,7
CAN;BOG;24386;2944,27;11970783,52
CAN;BOG;826;4610;18611445,89
CAN;BOG;4;66,03;268464,11
CAN;BOG;48978;14267,33;58321974,93
CAN;BOG;40670;6498,3;26488129,15
CAN;BOG;156256;17687,04;72007983,54
CAN;BOG;1200;600;2434164
CAN;BOG;1760;1808;7166134,56
CAN;BOG;10389;62016,58;255274141,7
CAN;BOG;973;3480,83;13842703,96
CAN;BOG;426473;119881,82;483203249,4
CAN;BOG;4050;572,5;2277090,27
CAN;BOG;17353;2574,48;10235166,28
CAN;BOG;5673;1484,3;5934790,91
CAN;BOG;16200;1555,2;6278637,88
CAN;BOG;37098;6477,44;26041206,81
CAN;BOG;178050;64490,6;258410830,1
CAN;BOG;376;1995;8116525,8
CAN;BOG;22105;68869,7;279621312,5
CAN;BOG;984;343,6;1395067,54
CAN;BOG;410;54,32;220547,34
CAN;BOG;16;4865,72;19257400,62
CAN;BOG;15135,2;34316;139521649,6
CAN;BOG;1459,26;730;2968026,7
CAN;BOG;0,01;11980;48325283,4
CAN;BOG;1;12657;51796620,81
CAN;BOG;7;350;1401365,5
CAN;BOG;620;114,2;462917,45
CAN;BOG;240;2,4;9744,36
CAN;BOG;40;0,4;1646,63
CAN;BOG;300;75,4;305414,18
CAN;BOG;15;67,5;269317,57
CAN;BOG;225,75;2322,9;9408078,05
CAN;BOG;10;190;767066,1
CAN;BOG;8185;27927,35;114934022,8
CAN;BOG;4,5;1;4116,59
CAN;BOG;510;4824,6;19860900,11
CAN;BOG;67,5;182,39;736343,08
CAN;BOG;65;320,7;1294726,83
CAN;BOG;27,8;52,76;213002,14
CAN;BOG;124;508,34;2052265,16
CAN;BOG;27,5;94,38;381029,99
CAN;BOG;2499;6706,57;27075697,33
CAN;BOG;60;259;1045632,21
CAN;BOG;40;83,3;336297,92
CAN;BOG;32580;5864,4;23733871,88
CAN;BOG;7100;710;2873448,1
CAN;BOG;4700;562;2269258,85
CAN;BOG;71650;7222,6;29230656,68
CAN;BOG;9475;2813,48;11481128,93
CAN;BOG;8000;53040;214658714,4
CAN;BOG;320;108,16;442626,41
CAN;BOG;582;619,83;2510790,76
CAN;BOG;9984;2612,14;10673975,64
CAN;BOG;9600;1728;6993406,08
CAN;BOG;17095;4102,8;16651935,78
CAN;BOG;167860;16786;67934788,46
CAN;BOG;80588;8152,4;32993659,55
CAN;BOG;1746;3150,8;12789450,27
CAN;BOG;2380;5593;22705250,68
CAN;BOG;14;32,34;131201,43
CAN;BOG;650;2281,5;9262668,87
CAN;BOG;1928;2537,4;10269136,91
CAN;BOG;19716;23564,38;95644867,73
CAN;BOG;26373;6398,1;25982426,11
CAN;BOG;254,24;3054,5;12443210,15
CAN;BOG;336580;47190,71;190027096,5
CAN;BOG;204332;25676,13;102753272,3
CAN;BOG;5640;1286,4;5098736,44
CAN;BOG;9300;2828,8;11212146,81
CAN;BOG;412660;61040,76;246534027
CAN;BOG;2836;3306,33;13262270,47
CAN;BOG;135415;21986,61;89316995,39
CAN;BOG;9000;900;3561993
CAN;BOG;20160;2241;8869362,57
CAN;BOG;2752;965,35;3940644,91
CAN;BOG;34353;17189,71;69136973,87
CAN;BOG;1003;7523,2;30621161,16
CAN;BOG;273;1,76;7145,86
CAN;BOG;1200;166,8;672842,84
CAN;BOG;3125;628,13;2533769,63
CAN;BOG;4800;657,6;2652646,6
CAN;BOG;124;110,73;446665,99
CAN;BOG;1340;317,58;1281063,73
CAN;BOG;288;795,74;3209879,88
CAN;BOG;333622;48652,97;196777423,7
CAN;BOG;254800;35370,7;143057149,9
CAN;BOG;2772;2952;11939393,52
CAN;BOG;10250;1835;7470635,33
CAN;BOG;6740;2040,28;8396672,59
CAN;BOG;260;2147,6;8691573,43
CAN;BOG;200;64;256323,84
CAN;BOG;1600;208;841258,08
CAN;BOG;2500;325;1314465,75
CAN;BOG;1700;495,1;2001630,32
CAN;BOG;32;48,96;198146,5
CAN;BOG;2100;538,14;2188649,88
CAN;BOG;320;68,8;278441,16
CAN;BOG;14640;3513,6;14265743,04
CAN;BOG;1555;2021,5;8207593,22
CAN;BOG;1307;2320,64;9422146,49
CAN;BOG;7805;15333,6;62256716,04
CAN;BOG;233;538,23;2185294,53
CAN;BOG;585;2053,35;8336909
CAN;BOG;609;1183,65;4805796,54
CAN;BOG;35490;4968,6;20173261,29
CAN;BOG;6550;1375,5;5584736,32
CAN;BOG;2640;1108,8;4501894,32
CAN;BOG;12723;7845,09;31852242,15
CAN;BOG;2500;1019;4052399,96
CAN;BOG;1228;1508,6;6049090,17
CAN;BOG;243;7076;28706907,44
CAN;BOG;3950;632;2531197,92
CAN;BOG;26600;4040;16288288,6
CAN;BOG;400;72;285377,04
CAN;BOG;2950;826;3273908,82
CAN;BOG;40200;5365,4;21700413,95
CAN;BOG;4150;13446;54382481,46
CAN;BOG;99323;18721,52;75892193,99
CAN;BOG;17250;1737,5;7048933,25
CAN;BOG;42350;5388,5;21605596,42
CAN;BOG;2380;523,6;2135364,92
CAN;BOG;18020;2615;10761005,6
CAN;BOG;1450;362,5;1470640,75
CAN;BOG;80;14,96;60544,76
CAN;BOG;5750,5;6013,5;24708350,39
CAN;BOG;4392,4;35233,11;140987421,4
CAN;BOG;1296,5;8814,29;35560032,95
CAN;BOG;3;7,01;28687,23
CAN;BOG;6;38,74;157641,38
CAN;BOG;981;5105,96;20459978,04
CAN;BOG;43289;297875,98;1204616235
CAN;BOG;65,5;217,17;864686,55
CAN;BOG;9,9;28,99;117698,71
CAN;BOG;10443;51401,85;207326999,7
CAN;BOG;1270;4936,38;19659239,4
CAN;BOG;14949,8;79911,06;324019600,2
CAN;BOG;15;56,12;224092,75
CAN;BOG;3,2;21,1;85184,7
CAN;BOG;1758;6912,34;27646126,73
CAN;BOG;2423;13872,41;55467272,55
CAN;BOG;10384,5;67234,99;272323019,6
CAN;BOG;20;78;310193,52
CAN;BOG;177,5;638,91;2558593,79
CAN;BOG;2631;15118,18;61640287,61
CAN;BOG;180,7;2027,3;8273053,34
CAN;BOG;9310,7;38036,01;154184190,1
CAN;BOG;1101,12;5682,05;22826541,2
CAN;BOG;32044,5;173241,89;693539738,4
CAN;BOG;2594,3;14024,62;56525908,16
CAN;BOG;2578;16141,38;65017598,01
CAN;BOG;731,6;3198,31;12941364,83
CAN;BOG;19813,8;71124,51;288570787,7
CAN;BOG;560;3,1;12600,75
CAN;BOG;7500;1350;5463598,5
CAN;BOG;9800;980;3966167,8
CAN;BOG;600;78;314638,74
CAN;BOG;30700;3070;12424627,7
CAN;BOG;26375;2489,4;10040036,31
CAN;BOG;1445;423,12;1729468,74
CAN;BOG;2016;1952,09;7859055,39
CAN;BOG;4354;1001,77;4030972,32
CAN;BOG;1284;1260,89;5086215,9
CAN;BOG;422559;105283,79;427276526,3
CAN;BOG;21910;2221;8988631,31
CAN;BOG;10951;16619,12;67475619,3
CAN;BOG;43075;4496,5;18197830,11
CAN;BOG;14045;37603,32;152673546,5
CAN;BOG;21360;37093,04;150597273,2
CAN;BOG;7080;21313,75;86533538,62
CAN;BOG;6415;35282,5;143252242,4
CAN;BOG;275;418;1697142,7
CAN;BOG;1650;3924,9;15935682,73
CAN;BOG;278240;41503,4;168498336,9
CAN;BOG;300;66;267969,9
CAN;BOG;634;1010,6;4090009,36
CAN;BOG;207603;700507,43;2844133390
CAN;BOG;484,2;5324;21599405,36
CAN;BOG;2668;1336,36;5330436,37
CAN;BOG;5,5;54;214654,86
CAN;BOG;132260;31475,62;127644954,6
CAN;BOG;543444;73515,06;295599063,3
CAN;BOG;833480;110802,46;444751606,5
CAN;BOG;1120;238,8;964080,97
CAN;BOG;57530;17309;69879721,71
CAN;BOG;1150;537,5;2132458,56
CAN;BOG;321782;54301,15;218677526,8
CAN;BOG;14238;4096,4;16461077,6
CAN;BOG;219350;18325,3;73982717,9
CAN;BOG;315664;99093,08;399590542,9
CAN;BOG;32150;5067;20499764,54
CAN;BOG;93175;12838,5;51434474,46
CAN;BOG;105438;15600,08;63580535,14
CAN;BOG;83725;52606,03;209944215,6
CAN;BOG;7040,83;44122,8;181412675,4
CAN;BOG;315;2205;8902003,95
CAN;BOG;12,5;84,5;334431,57
CAN;BOG;7322;46771,46;185196583,3
CAN;BOG;25;169;668863,13
CAN;BOG;231;1766,6;7002042,76
CAN;BOG;75;521,25;2062987,61
CAN;BOG;57,5;449,8;1780204,95
CAN;BOG;290;1142,28;4520881,52
CAN;BOG;5099;16576,5;67438590,43
CAN;BOG;39,05;195;789186,45
